beat_symbol,risk_label,risk_name
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
V,2,High Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
L,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
V,2,High Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
V,2,High Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
N,0,Low Risk
